sub-id,movie_name,movie_num,scene,text
sub-09,the_boyfriend,3,48,"And as she turns around, he's lighting a second cigarette."
sub-09,the_boyfriend,3,50,"Then she goes over to him, sits on his lap, and with being all cuddly and affectionate and kind of apologetic, and meanwhile, and she's acting like rubbing him all affectionately"
sub-09,the_boyfriend,3,51,"and she goes to the back of his neck and she turns this robotic switch that was on to off, which kills him or shuts down his machinery because he's a robot."
sub-09,the_boyfriend,3,"52, 53","Then she goes online, she has an Apple computer, she looks up at the table and there he is, with his feet and his head fallen down in front of him."
sub-09,the_boyfriend,3,53,"She's on the computer, she's on the robotics.com website and she's just looking for a model that's more upgraded, a model that she'd like better and she calls up the service and the phone number for the service is filled with eights and zeros,"
sub-09,the_boyfriend,3,54,"and she talks to a woman on the phone and the woman says that the models that are in the 100s is like her previous boyfriend, tends to have the problems that the woman was explaining."
sub-09,the_boyfriend,3,54,"The problems that the woman was explaining was that he lacks ambition, and something else I forget."
sub-09,the_boyfriend,3,55,Anyway the woman on the phone says would you like an upgraded version and the girlfriend says yes and she's looking and she suggests that she gets a rock climber or a masseuse and she goes what about a rock-climbing masseuse?
sub-09,the_boyfriend,3,"54, 55",And then she starts tailoring her ideal boyfriend to the woman on the phone.
sub-09,the_boyfriend,3,55,"She wants shorter hair, more sporty."
sub-09,the_boyfriend,3,55,"So that was the suggestion that the woman on the phone had, if she had any suggestions on what update she wants."
sub-09,the_boyfriend,3,56,"Then she gets a knock on her door,"
sub-09,the_boyfriend,3,57,"it's two women, one was blonde with a ponytail, and they're wheeling in the new robot, and the robotics company on the box where the new robot was coming in had some logo or motto on it something like love at first sight or like find true love,"
sub-09,the_boyfriend,3,57,something like that.
sub-09,the_boyfriend,3,58,"And anyway meanwhile, her ex-boyfriend is now being propped up on a cart and taken away, and she goes wait a second."
sub-09,the_boyfriend,3,59,"She goes over to him, gives him a quick kiss on the lips and takes off his wedding ring."
sub-09,the_boyfriend,3,"60, 61","And then she puts the wedding ring on the new robot, and they then she's sitting at dinner with the new robot."
sub-09,the_boyfriend,3,3000,"Oh this is her anniversary by the way, and I think that's why she got so upset."
sub-09,the_boyfriend,3,3000,I think she was married to the old robot for a while and it was her anniversary and I guess she's getting increasingly not happy with it.
sub-09,the_boyfriend,3,61,"So then anyways basically she replaced her ex-boyfriend with the new robot, she thinks it's better."
sub-09,the_boyfriend,3,61,"She's, they're at dinner and she turns him on, he takes a few seconds, he blinks, and then they're chit chatting,"
sub-09,the_boyfriend,3,63,"and basically they're having a conversation, you know the same conversation that she had with her ex-boyfriend about the asparagus and she says something about Aphrodite or aphrodisiac, and saying something about that's just what people say."
sub-09,the_boyfriend,3,44,"Those were words from out of her mouth to making to her ex-husband, and that conversation followed the whole conversation that he said that he was not going the have any wine, and then, sorry, I'm not being very straight right now,"
sub-09,the_boyfriend,3,62,"but when the new boyfriend, the girl asks if he wants wine, and he came up with the same response as the ex-boyfriend saying no I have a big day at work tomorrow."
sub-09,the_boyfriend,3,63,So she gets frustrated for a second
sub-09,the_boyfriend,3,63,"but then the new boyfriend he said the asparagus is very tender and said something about the aphrodisiac and then the girlfriend smiles because basically he just fulfilled something the ex-boyfriend lacked and I guess he also reminded her of her, making a note that they're a better match."
sub-09,the_boyfriend,3,"64, 65, 66","So then the rock climber masseuse new boyfriend comes over out of his seat to give her a neck massage, and during the neck massage, he asks her how her day was, and then he flips her robotic switch off."
sub-09,the_boyfriend,3,"66, 67","So then the new boyfriend basically shut down his new girlfriend and then yeah he's basically the winner, he goes over to the couch and lights up a cigarette, has a beer in his hand and starts watching sports or something."
sub-09,the_boyfriend,3,3000,So it's a twist in the story.
sub-09,,-1,-1,"And, what else is there."
sub-09,,-1,-1,"Trying to remember the other ones, I think there were a few more."
sub-09,the_rock,6,6000,Oh the rock one.
sub-09,the_rock,6,6000,So it was a really cute story.
sub-09,the_rock,6,111,"It was about the beginning of time before dinosaurs, and it was an animated movie about a big mountain rock who had eyes and a big round nose."
sub-09,the_rock,6,111,He's this huge mountain.
sub-09,the_rock,6,"112, 113","He exhales, I think he exhales or something and then time moves forward and then dinosaurs are there."
sub-09,the_rock,6,113,"And his exhaling like, I think it was saying that he moved and the earth kind of shifted, and then evolution was affected by his movement."
sub-09,the_rock,6,"113, 114","And then the dinosaurs are there, and yeah he evolves over time in a few historic events, like Abe Lincoln is chopping down,"
sub-09,the_rock,6,113,"oh okay, before Abe Lincoln, he's a mountain, there are dinosaurs and there's an Ice Age that happens, and he's completely white, and then I think he melts from the ice age and I think he's a little bit smaller of rock."
sub-09,the_rock,6,114,"And then years later there's a tree on top of his head and then Abe Lincoln or Washington or whoever it was, was chopping down the tree, I think it was some historical reference, I'm really bad with history and I'm not thinking about that right now."
sub-09,the_rock,6,116,"But then you see an industrial revolution happen around him and then he is, he goes through all these different stages of his life and each stage he gets smaller and smaller,"
sub-09,the_rock,6,"116, 117","so he goes to a factory and he's used as a wheel, I think with a belt wrapped around it to make something, and these people come in with pitchforks, these officials, and they take him and trying to think about things that he did."
sub-09,the_rock,6,"126, 128","I forget the series of events exactly, but I know at one point he was a rock that was being kicked around by a man who was above in one of the cities that was next to a harbor."
sub-09,the_rock,6,127,"The guy who's kicking, the guy had flowers in one of his hands, and he's kicking the rock, and then he takes the rock and throws it towards, he throws it at the window that I guess that his lover is in, 'cause she was eating with another man."
sub-09,the_rock,6,127,The rock hits other man.
sub-09,the_rock,6,"129, 130","And then at one point  the rock is in the middle of a street and then a truck is coming, a truck that cleans the street or rolls the street flat, and it rolls him flatter, then he's more of a pebble."
sub-09,the_rock,6,132,"And then I know at one point he's part of the sand and this big crane comes and scoops him up and adds him to a big pile of little pebbles, and then he's dipped, he's made into lava, he's made into fire, he's melted down."
sub-09,the_rock,6,133,"And then he comes up from the other side as glass and he's in a factory, and these men covered in covers and face protectors put a big black box on top of him,"
sub-09,the_rock,6,134,and then he goes to NASA or some aircraft place and he becomes the glass in front of a spaceship or a satellite.
sub-09,the_rock,6,135,"And he goes off into space and he hits a few objects that are in the atmosphere and then basically gets caught in the orbit of one of the planets that's not Earth,"
sub-09,the_rock,6,135,"and he spins around and around and he gets, he gets thrown onto the surface of the new planet."
sub-09,the_rock,6,136,"And this story comes full cycle because then after a few years, or a few days, or whatever the new time period is on the planet, he becomes part of the planet's earth again."
sub-09,the_rock,6,136,"I guess the planet evolved over some time, and he's a mountain in a valley with a different atmosphere."
sub-09,the_rock,6,136,So he just by becoming part of the orbit and then hitting the ground he became part of that earth so now the story begins again.
sub-09,,-1,-1,Um the next one.
sub-09,,-2,-2,I can't remember anything else right now.
sub-09,,-1,-1,I'm still thinking.
