sub-id,movie_name,movie_num,scene,text
sub-01,the_record,2,"38, 39","It makes her get old, then makes her get younger again, then makes her you know switches her to a different apartment, and then a wheelchair, she broke her leg and then she can't do anything with the record player again,"
sub-01,the_record,2,"40, 41","and then she just keeps fiddling with the record player and adjusting it, and then she keeps doing that, it keeps taking her through more stages of life until at the end she's dead and she's cremated in an urn."
sub-01,keith_reynolds,5,5000,"And then there was another really weird animated one, which is like basically just a bunch of different colored stick figures."
sub-01,keith_reynolds,5,85,"And this real matter-of-fact narrator, he's like ""this guy went to work today."""
sub-01,keith_reynolds,5,86,"""And this guy was hoping he'd get a promotion and then he didn't get the promotion."""
sub-01,keith_reynolds,5,"86,  90, 91, 92","And there's this girl at the office that he likes and he wants to be with her, and then he didn't get the promotion and he's all pissed off and then some other guy is going to be with the girl, and he got the promotion."
sub-01,keith_reynolds,5,96,"So the narrator's like ""so he decides to kill the guy."""
sub-01,keith_reynolds,5,98,And then he can't take his body in the elevator because he's going to get blood all over the place.
sub-01,keith_reynolds,5,"98, 99","So he takes him up the stairs, and then he runs into this other person who's going up the stairs, and then,"
sub-01,keith_reynolds,5,"101, 105","I think he has to kill that person too, and then, and then he realizes what he's done and he's got to jump out the window and kill himself"
sub-01,keith_reynolds,5,5000,"and this like matter-of-fact narrator just like saying all this stuff that's happening and it's really, that was one of the weirder ones, it was just stick figures."
sub-01,the_rock,6,6000,And then the other animated one was about a rock that starts out as a big mountain.
sub-01,the_rock,6,6000,It almost reminded me of something that could have been on a show like Sesame Street or something.
sub-01,the_rock,6,"111, 112, 113","It starts out like a couple hundred years ago as a big mountain and then like over all the years, you know you see its lifespan."
sub-01,the_rock,6,116,"People keep doing stuff to it; first, they took it down, they made it into a, they ground it down and made it into a gristmill"
sub-01,the_rock,6,118,"and after that, it got ground down more, and then it ended up getting made into a cannon ball for this, to be used in the Civil War."
sub-01,the_rock,6,"119, 120",And they shot it out of a cannon and then it ended up in the ocean.
sub-01,the_rock,6,"121, 124","And then it washed up on the beach and it became a fossil, and then it ended up in New York probably, what looked like in the 30's."
sub-01,the_rock,6,"124, 125, 126, 129","They put it in a museum, and then it ended up leaving the museum, and then it was on the street, and then it got ran over by a street sweeper."
sub-01,the_rock,6,"130, 133, 134","And it became sand, and then they used the sand to make a lens for a telescope, which got blasted up into space."
sub-01,the_rock,6,136,And then it started its life over again on a new planet.
sub-01,the_rock,6,136,It became another mountain again.
sub-01,the_rock,6,6000,It's pretty crazy.
sub-01,the_boyfriend,3,3000,"And then there was another movie, about a bunch of robots."
sub-01,the_boyfriend,3,3000,"It kind of reminded me of another movie, AI."
sub-01,the_boyfriend,3,43,"There was like this couple sitting down eating dinner together, and the woman's like all annoyed at her boyfriend, because I don't know whatever she's just annoyed with him."
sub-01,the_boyfriend,3,"51, 54","And then it turns out he's actually a robot because she could see a switch on the back of his neck and then she called the company that she got him from, to trade him in because she didn't like him,"
sub-01,the_boyfriend,3,"55, 57","and then she picked out a new robot that she liked better, and then they delivered the new one."
sub-01,the_boyfriend,3,65,"And the new one was you know, taking more of an interest in her, you know asking her how her day was, you know, like she thought she was happier with him, but then it turns out he doesn't really like her either."
sub-01,the_boyfriend,3,"66, 67","He's getting annoyed with her, so and then you realize that she's a robot too, and he just turns her off and goes and does his own thing."
sub-01,catch_me_if_you_can,1,1000,"And the first movie that I saw was hmm, To catch a thief, I think."
sub-01,catch_me_if_you_can,1,5,"And it starts out with these three guys on that old game show, to tell the truth, and they have to guess which one is the real guy."
sub-01,catch_me_if_you_can,1,"6, 7","I don't remember his name, but he was this guy that supposedly posed as a pediatrician and airline pilot at the same time, for a couple of years before he finally got caught."
sub-01,catch_me_if_you_can,1,10,And then they showed the flashback to the scene where he got caught in France.
sub-01,catch_me_if_you_can,1,"13, 20","He was in jail, and he was really sick when he was in jail, and he managed to run away anyway."
sub-01,catch_me_if_you_can,1,25,"And you know, you couldn't really tell if he was actually sick or if he was just faking it pretending but I think he actually was, and they managed to catch him and that was pretty much it for that one."
sub-01,the_shoe,4,"68, 70","And then another movie, another movie was about, this was this little short about this guy that's walking down the street while he's drinking a little carton of milk."
sub-01,the_shoe,4,"71, 76","And he sees this girl that he likes across the street and he's kind of flirting with her, and they're kind of like dancing back and forth and you know just like flirting with each other across the street, and then he's not paying attention to where he's going."
sub-01,the_shoe,4,"78, 80","And he ends up getting hit by a car, and then his shoes fly off and they end up on the ground, and it's basically explained, like how did these shoes get on the ground."
sub-01,the_shoe,4,4000,That's basically that one.
sub-01,,-1,-1,"Hmm another one, another movie that I've seen."
sub-01,the_prisoner,7,7000,"Oh yeah one of them I think, but it might have been a James Bond movie, but I don't know, is the guy that was in some kind of village somewhere in Europe."
sub-01,the_prisoner,7,138,"I don't know, he had a British accent, and he realizes he's in some weird village, somewhere in Europe and he has no idea where he's at or how he got there, and he's trying to find out where he is."
sub-01,the_prisoner,7,138,Nobody wants to tell him.
sub-01,the_prisoner,7,138,"He's at a restaurant and he's like can you give me directions, how to get out of here, and the waitress at the restaurant doesn't want to tell him."
sub-01,the_prisoner,7,"140, 141",And then he goes and tries to make a call from the phone box.
sub-01,the_prisoner,7,"141, 143, 144","He doesn't know the number so the operator doesn't want to help him and then he uses some kind of weird information thing to get a taxi, and the taxi comes, and she's like I can only take you like local in town."
sub-01,the_prisoner,7,"147, 148, 151","So he goes as far as he can and then he ends up at a store, he tries to get a map, and they won't give him a map that shows him like anything outside of the village and where they are."
sub-01,the_prisoner,7,151,He just basically can't figure out where he is.
sub-01,,-1,-1,What's another one.
sub-01,,-1,-1,Trying to think of another that I saw.
sub-01,,-1,-1,Trying to think of another one.
sub-01,,-1,-1,I can't remember the rest of them for some reason.
sub-01,,-1,-1,I don't know why.
sub-01,,-1,-1,"I think I saw the catch a thief one, and then there was the animated one,"
sub-01,,-1,-1,"and then there was the one about the rock, and then there was the one about shoes flying up in the air, and then there was the magician, and then there was the robot one."
sub-01,,-1,-1,What other ones were there.
sub-01,the_black_hole,8,8000,Oh yeah the Black Hole one.
sub-01,the_black_hole,8,8000,Yeah there's one called the black hole.
sub-01,the_black_hole,8,156,"It's this guy, he's in an office, for whatever reason, he printed out a big black circle on a piece of paper that just happened to come out of the copy machine for some odd reason."
sub-01,the_black_hole,8,156,It didn't show why.
sub-01,the_black_hole,8,159,"And then he realizes that he could, it's actually a gateway to another dimension."
sub-01,the_black_hole,8,"159, 160","He could stick his hand inside the black hole and then he realizes that when he puts it up against something, that he could put his hand through whatever he puts the paper up against."
sub-01,the_black_hole,8,"160, 162","So he realizes that he could use it to steal candy out of the vending machine, and then he realizes that he could use it to steal money out of the vault in his boss' office."
sub-01,the_black_hole,8,"162, 163","So he went and did that and then he got greedy and then he ended up like going all the way inside the black hole, and he got stuck inside the vault because the piece of paper fell off of it."
sub-01,the_black_hole,8,164,"So basically all of the money was taken out of the vault, and he was trapped inside."
sub-01,the_black_hole,8,8000,And that was pretty much it for that short film.
sub-01,post_it_love,9,9000,"And then there was another one, called Post it love or something."
sub-01,post_it_love,9,"168, 169","There's these these two people that work in this office, that kind of have crush on each other, they're kind of in love with each other,"
sub-01,post_it_love,9,"171, 174, 175, 176","and then they keep making pictures for the other one with post-it notes, and the pictures keep getting more and more detailed until"
sub-01,post_it_love,9,178,"at the end the guy finally makes a giant like mural of the two of them together, made entirely out of post-it notes on the wall in the back."
sub-01,post_it_love,9,9000,And that's that one.
sub-01,,-1,-1,And uh now let's see which other ones.
sub-01,,-1,-1,I think I described most of them.
sub-01,,-1,-1,Hmm I know I'm forgetting a couple of them.
sub-01,,-1,-1,I don't remember.
sub-01,,-1,-1,As much as I can remember right this second.
sub-01,,-1,-1,"Let's see, I did the one about the post-it notes, the one about the magician, the one that I think was a James Bond movie."
sub-01,,-1,-1,Let's see what other; it's like two or three more that I think I don't remember right this second.
sub-01,,-2,-2,I think that's as much as I can remember.
